itemId,title,thumbnail,genre
tt2347289,Bittoo Boss,https://upload.wikimedia.org/wikipedia/en/thumb/f/f0/Bittoo_Boss_-_2012_Movie_Poster.png/220px-Bittoo_Boss_-_2012_Movie_Poster.png,Romance
tt2350496,The Lunchbox,https://upload.wikimedia.org/wikipedia/en/thumb/8/81/The_Lunchbox_poster.jpg/220px-The_Lunchbox_poster.jpg,Drama|Romance
tt2354407,Teri Meri Kahaani,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Teri_Meri_Kahaani_poster.jpg/220px-Teri_Meri_Kahaani_poster.jpg,Comedy|Drama|Romance
tt2356180,Bhaag Milkha Bhaag,https://upload.wikimedia.org/wikipedia/en/thumb/4/42/Bhaag_Milkha_Bhaag_poster.jpg/220px-Bhaag_Milkha_Bhaag_poster.jpg,Biography|Drama|Sport
tt2356959,Ajab Gazabb Love,https://upload.wikimedia.org/wikipedia/en/thumb/1/19/Ajab_Gazabb_Love_2.jpg/220px-Ajab_Gazabb_Love_2.jpg,Comedy|Romance
tt2357926,Ramaiya Vastavaiya,https://upload.wikimedia.org/wikipedia/en/thumb/8/82/Ramaiya_Vastavaiya.jpg/220px-Ramaiya_Vastavaiya.jpg,Action|Drama|Romance
tt2359810,Raanjhanaa,https://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Raanjhanaafilmposter.jpg/220px-Raanjhanaafilmposter.jpg,Drama|Romance
tt2361746,Haraamkhor,https://upload.wikimedia.org/wikipedia/en/thumb/c/c7/Haraamkhor.jpg/220px-Haraamkhor.jpg,Drama|Romance
tt2362778,Saheb Biwi Aur Gangster Returns,https://upload.wikimedia.org/wikipedia/en/thumb/3/33/Saheb_Biwi_Aur_Gangster_Returns.jpg/220px-Saheb_Biwi_Aur_Gangster_Returns.jpg,Action|Crime|Drama
tt2367056,Chal Pichchur Banate Hain,https://upload.wikimedia.org/wikipedia/en/thumb/6/60/Chal_Pichchur_Banate_Hain.jpg/220px-Chal_Pichchur_Banate_Hain.jpg,Comedy|Drama
tt2372222,Kick,https://upload.wikimedia.org/wikipedia/en/thumb/b/b6/Kick_%282014_film%29_Official_release_poster.jpg/220px-Kick_%282014_film%29_Official_release_poster.jpg,Action|Comedy
tt2372678,2 States,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/2_States_poster.jpg/220px-2_States_poster.jpg,Comedy|Drama|Romance
tt2375567,Super Model,https://upload.wikimedia.org/wikipedia/en/thumb/8/87/Super_Model_film_poster.jpg/220px-Super_Model_film_poster.jpg,Drama|Mystery|Romance
tt2377938,Special 26,https://upload.wikimedia.org/wikipedia/en/thumb/7/7c/Special_26_poster.jpg/220px-Special_26_poster.jpg,Crime|Drama|Thriller
tt2385104,D-Day,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/D-Day_poster.jpg/220px-D-Day_poster.jpg,Action|Thriller
tt2387495,Jalpari: The Desert Mermaid,https://upload.wikimedia.org/wikipedia/en/thumb/3/3c/Jalpari_film_poster.jpg/220px-Jalpari_film_poster.jpg,Drama|Family|Mystery
tt2389486,Mai,https://upload.wikimedia.org/wikipedia/en/thumb/f/f0/Mai_poster.jpg/220px-Mai_poster.jpg,Drama|Family
tt2392447,Finger,https://upload.wikimedia.org/wikipedia/en/thumb/b/b5/Ungli_2.jpeg/220px-Ungli_2.jpeg,Crime|Drama|Thriller
tt2395469,Gully Boy,https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Gully_Boy_poster.jpg/220px-Gully_Boy_poster.jpg,Drama|Music
tt2401719,Prague,https://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Prague_Theatrical_Poster_%282013_Hindi_film%29.jpg/220px-Prague_Theatrical_Poster_%282013_Hindi_film%29.jpg,Mystery|Romance|Thriller
tt2402745,Yeh Khula Aasmaan,https://upload.wikimedia.org/wikipedia/en/thumb/b/b4/Yeh_Khula_Aasmaan.jpg/220px-Yeh_Khula_Aasmaan.jpg,Family
tt2404027,Arjun: The Warrior Prince,https://upload.wikimedia.org/wikipedia/en/thumb/4/4e/Arjun_film_poster.jpg/220px-Arjun_film_poster.jpg,Action|Adventure|Animation
tt2404187,Bloody Isshq,https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Poster_Of_Bloody_Isshq.jpg/220px-Poster_Of_Bloody_Isshq.jpg,Drama|Romance
tt2404519,3G - A Killer Connection,https://upload.wikimedia.org/wikipedia/en/thumb/2/25/3G_Bollywood_film_poster.jpg/220px-3G_Bollywood_film_poster.jpg,Horror|Sci-Fi|Thriller
tt2406636,Bhoot Returns,https://upload.wikimedia.org/wikipedia/en/a/a4/Bhoot_Returns_poster.jpg,Horror|Mystery|Thriller
tt2406676,Ek Thi Daayan,https://upload.wikimedia.org/wikipedia/en/thumb/2/2c/Ek_Thi_Poster.jpg/220px-Ek_Thi_Poster.jpg,Horror|Romance|Thriller
tt2408040,B.A. Pass,https://upload.wikimedia.org/wikipedia/en/thumb/e/ef/B_A_Pass_Theatrical_Poster.jpg/220px-B_A_Pass_Theatrical_Poster.jpg,Crime|Drama
tt2417560,Filmistaan,https://upload.wikimedia.org/wikipedia/en/thumb/0/0d/Filmistaan_film_poster.jpg/220px-Filmistaan_film_poster.jpg,Comedy
tt2423132,Akaash Vani,https://upload.wikimedia.org/wikipedia/en/thumb/b/b9/Akaash_Vani.Jpg/220px-Akaash_Vani.Jpg,Drama|Romance
tt2424988,Gabbar is Back,https://upload.wikimedia.org/wikipedia/en/thumb/c/c7/Gabbar_is_back_first_look.jpg/220px-Gabbar_is_back_first_look.jpg,Action
tt2429640,Murder 3,https://upload.wikimedia.org/wikipedia/en/thumb/3/3f/Murder_3.jpg/220px-Murder_3.jpg,Drama|Mystery|Thriller
tt2429930,Khwaabb,https://upload.wikimedia.org/wikipedia/en/thumb/3/3d/Khwaabb_poster.jpg/220px-Khwaabb_poster.jpg,Drama|Romance|Sport
tt2436516,Go Goa Gone,https://upload.wikimedia.org/wikipedia/en/thumb/5/5e/Go_Goa_Gone_poster.jpg/220px-Go_Goa_Gone_poster.jpg,Action|Adventure|Comedy
tt2437954,Singh Saab the Great,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Singh_Sahab_the_Great_Theatrical_poster.jpg/220px-Singh_Sahab_the_Great_Theatrical_poster.jpg,Action|Drama
tt2438764,Rajjo,https://upload.wikimedia.org/wikipedia/en/thumb/7/74/Rajjo_poster.jpg/220px-Rajjo_poster.jpg,Drama|Romance
tt2461132,Happy New Year,https://upload.wikimedia.org/wikipedia/en/thumb/f/f0/Happy_New_Year_Poster_%282014_film%29.jpg/220px-Happy_New_Year_Poster_%282014_film%29.jpg,Action|Comedy|Music
tt2476154,Grand Masti,https://upload.wikimedia.org/wikipedia/en/thumb/f/fa/Grand_Masti.jpg/220px-Grand_Masti.jpg,Comedy|Drama|Romance
tt2551378,Bullett Raja,https://upload.wikimedia.org/wikipedia/en/thumb/b/b6/Bullett_raja.jpg/220px-Bullett_raja.jpg,Action|Crime|Drama
tt2554042,Maazii,https://upload.wikimedia.org/wikipedia/en/thumb/a/af/Maazii_%28movie_poster%29.jpg/220px-Maazii_%28movie_poster%29.jpg,Thriller
tt2556308,Holiday,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Holiday_-_A_Soldier_Is_Never_Off_Duty_%28poster%29.jpg/220px-Holiday_-_A_Soldier_Is_Never_Off_Duty_%28poster%29.jpg,Action|Thriller
tt2571140,Boss,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Boss_%282013_Hindi_film%29_Theatrical_Poster.jpg/220px-Boss_%282013_Hindi_film%29_Theatrical_Poster.jpg,Action
tt2573750,Gulaab Gang,https://upload.wikimedia.org/wikipedia/en/thumb/3/32/Gulab_Gang.jpg/220px-Gulab_Gang.jpg,Action|Drama
tt2574698,Gunday,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Gunday_%282013_film%29.jpg/220px-Gunday_%282013_film%29.jpg,Action|Drama|Romance
tt2585654,Mere Genie Uncle,https://upload.wikimedia.org/wikipedia/en/thumb/a/a2/Mere_Genie_Uncle_%28movie_poster%29.png/220px-Mere_Genie_Uncle_%28movie_poster%29.png,Comedy
tt2609218,Ragini MMS 2,https://upload.wikimedia.org/wikipedia/en/thumb/2/20/Ragini_MMS_2_Poster.jpg/220px-Ragini_MMS_2_Poster.jpg,Horror
tt2612924,Lucky Kabootar,https://upload.wikimedia.org/wikipedia/en/thumb/e/e7/Lucky_Kabootar.Jpg/220px-Lucky_Kabootar.Jpg,Comedy
tt2613942,Dehraadun Diary,https://upload.wikimedia.org/wikipedia/en/thumb/6/6e/Dehraadun_Diary_poster.jpg/220px-Dehraadun_Diary_poster.jpg,Thriller
tt2614722,Umrika,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Umrika_-_Movie_Poster.jpg/220px-Umrika_-_Movie_Poster.jpg,Comedy|Drama
tt2615584,Phata Poster Nikhla Hero,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Phata_Poster_Nikhla_Hero_Official_poster.jpg/220px-Phata_Poster_Nikhla_Hero_Official_poster.jpg,Action|Comedy
tt2621000,Jolly LLB,https://upload.wikimedia.org/wikipedia/en/thumb/b/b1/Jolly_LLB_First_Look.jpg/220px-Jolly_LLB_First_Look.jpg,Comedy|Drama
tt2622130,Jayantabhai Ki Luv Story,https://upload.wikimedia.org/wikipedia/en/thumb/a/a7/Jayanta_Bhai.jpg/220px-Jayanta_Bhai.jpg,Action|Comedy|Romance
tt2624852,Gangoobai,https://upload.wikimedia.org/wikipedia/en/thumb/d/d1/Gangoobai_poster.jpg/220px-Gangoobai_poster.jpg,Drama|Family
tt2630076,Super Nani,https://upload.wikimedia.org/wikipedia/en/thumb/6/64/Super_Nani_Revised_Poster.jpg/220px-Super_Nani_Revised_Poster.jpg,Comedy|Drama|Family
tt2658126,Commando,https://upload.wikimedia.org/wikipedia/en/thumb/d/d4/Commando_%282013_film%29.jpg/220px-Commando_%282013_film%29.jpg,Action|Thriller
tt2675978,Dedh Ishqiya,https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/Dedh_Ishqiya_Teaser_Poster.jpg/220px-Dedh_Ishqiya_Teaser_Poster.jpg,Comedy|Drama|Romance
tt2679480,Sulemani Keeda,https://upload.wikimedia.org/wikipedia/en/thumb/0/0d/Sulemani_Keeda_-_Movie_Poster.jpg/220px-Sulemani_Keeda_-_Movie_Poster.jpg,Comedy|Romance
tt2691010,Mumbai 125 KM 3D,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Poster_of_Mumbai_125_KM.jpg/220px-Poster_of_Mumbai_125_KM.jpg,Drama|Horror|Mystery
tt2699840,John Day,https://upload.wikimedia.org/wikipedia/en/thumb/7/77/John_Day_Poster_%282013%29.jpg/220px-John_Day_Poster_%282013%29.jpg,Drama
tt2706264,Rangrezz,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/Rangrezz_Theatrical_Poster.jpg/220px-Rangrezz_Theatrical_Poster.jpg,Action|Drama
tt2708550,Jal,https://upload.wikimedia.org/wikipedia/en/thumb/f/fe/Jal_Movie_Official_Poster.jpg/220px-Jal_Movie_Official_Poster.jpg,Drama
tt2708644,I Love NY,https://upload.wikimedia.org/wikipedia/en/thumb/b/b1/I-love-New-Year-Movie-First-Look-Poster-1.jpg/220px-I-love-New-Year-Movie-First-Look-Poster-1.jpg,Comedy|Romance
tt2727028,Total Chaos,https://upload.wikimedia.org/wikipedia/en/thumb/3/36/Total_Siyappa_2014_Indian_film_poster.jpg/220px-Total_Siyappa_2014_Indian_film_poster.jpg,Comedy|Drama|Romance
tt2759338,Dassehra,https://upload.wikimedia.org/wikipedia/en/thumb/3/39/Dassehra_Official_Poster.jpg/220px-Dassehra_Official_Poster.jpg,Action|Thriller
tt2762334,I'm Your Hero,https://upload.wikimedia.org/wikipedia/en/thumb/0/06/MTH_Poster.jpg/220px-MTH_Poster.jpg,Action|Comedy|Romance
tt2767712,Badlapur Boys,https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/Badlapur_Boys.Jpg/220px-Badlapur_Boys.Jpg,Drama
tt2796318,Mickey Virus,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Mickey_Virus_Official_Poster_2013.jpg/220px-Mickey_Virus_Official_Poster_2013.jpg,Comedy|Thriller
tt2797242,Bombay Talkies,https://upload.wikimedia.org/wikipedia/en/thumb/8/87/Bombay_Talkies_2013_Film.jpg/220px-Bombay_Talkies_2013_Film.jpg,Drama
tt2800452,Dilliwaali Zaalim Girlfriend,https://upload.wikimedia.org/wikipedia/en/thumb/a/ad/Dilliwali_Zaalim_Girlfriend.jpeg/220px-Dilliwali_Zaalim_Girlfriend.jpeg,Comedy|Drama
tt2802062,Ishqeria,https://upload.wikimedia.org/wikipedia/en/thumb/2/2f/Ishqeria_-_2018_Movie_Poster.jpg/220px-Ishqeria_-_2018_Movie_Poster.jpg,Comedy|Romance
tt2804026,Aurangzeb,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/Aurangzeb_film_poster.jpg/220px-Aurangzeb_film_poster.jpg,Action|Drama|Thriller
tt2806788,Fukrey,https://upload.wikimedia.org/wikipedia/en/thumb/2/22/Fukrey_film_poster.jpg/220px-Fukrey_film_poster.jpg,Comedy|Drama|Romance
tt2814372,Gippi,https://upload.wikimedia.org/wikipedia/en/thumb/2/2d/Gippi_%282013_film%29_-_Poster.jpg/220px-Gippi_%282013_film%29_-_Poster.jpg,Comedy|Drama
tt2848824,Bajatey Raho,https://upload.wikimedia.org/wikipedia/en/thumb/4/45/Bajatey_Raho_Poster.jpg/220px-Bajatey_Raho_Poster.jpg,Comedy|Drama|Thriller
tt2855648,Madras Cafe,https://upload.wikimedia.org/wikipedia/en/thumb/e/ec/Madras_Cafe_Poster.jpg/220px-Madras_Cafe_Poster.jpg,Action|Drama|Thriller
tt2857500,Saare Jahaan Se Mehnga...,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Saare_Jahaan_Se_Mehnga_poster.jpg/220px-Saare_Jahaan_Se_Mehnga_poster.jpg,Comedy|Drama
tt2861320,Policegiri,https://upload.wikimedia.org/wikipedia/en/thumb/5/5f/Policegiri.jpg/220px-Policegiri.jpg,Action|Comedy
tt2871010,Sonali Cable,https://upload.wikimedia.org/wikipedia/en/thumb/1/16/Sonali_Cable_poster.jpg/220px-Sonali_Cable_poster.jpg,Comedy|Drama
tt2872050,Jai Jawaan Jai Kisaan,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Official_Poster_of_Jai_Jawaan_Jai_Kisaan.jpg/220px-Official_Poster_of_Jai_Jawaan_Jai_Kisaan.jpg,Biography|Drama|History
tt2876408,Calling Mr. Joe B Carvalho,https://upload.wikimedia.org/wikipedia/en/thumb/3/3b/MrJoeB.Carvalhoposter.jpg/220px-MrJoeB.Carvalhoposter.jpg,Action|Comedy|Mystery
tt2882328,Ugly,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Movie_Poster_Ugly.jpg/220px-Movie_Poster_Ugly.jpg,Crime|Drama|Mystery
tt2905838,Bang Bang,https://upload.wikimedia.org/wikipedia/en/thumb/9/90/Bang_Bang_%282014_Film%29.jpg/220px-Bang_Bang_%282014_Film%29.jpg,Action|Adventure|Comedy
tt2907156,Paranthe Wali Gali,https://upload.wikimedia.org/wikipedia/en/thumb/2/25/Paranthe_Wali_Gali.jpg/220px-Paranthe_Wali_Gali.jpg,Drama|Romance
tt2909396,Santa Banta Pvt Ltd,https://upload.wikimedia.org/wikipedia/en/thumb/6/66/Santa_Banta_Pvt_Ltd_Hindi_film_poster.jpg/220px-Santa_Banta_Pvt_Ltd_Hindi_film_poster.jpg,Comedy|Crime|Drama
tt2912578,Ankur Arora Murder Case,https://upload.wikimedia.org/wikipedia/en/thumb/4/42/Ankur_Arora_Murder_Case_Movie_Poster.jpg/220px-Ankur_Arora_Murder_Case_Movie_Poster.jpg,Drama|Thriller
tt2929690,Margarita with a Straw,https://upload.wikimedia.org/wikipedia/en/d/d6/Margarita_with_a_Straw_poster.jpg,Drama
tt2929840,Zindagi 50 50,https://upload.wikimedia.org/wikipedia/en/thumb/c/c0/Zindagi50-50_new.jpg/220px-Zindagi50-50_new.jpg,Comedy|Drama
tt2932606,Siddharth,https://upload.wikimedia.org/wikipedia/en/d/d7/Siddharth_%282013_film%29.jpg,Drama
tt2939912,Traffic,https://upload.wikimedia.org/wikipedia/en/thumb/8/80/Traffic_-_2016_Movie_Poster.jpg/220px-Traffic_-_2016_Movie_Poster.jpg,Adventure|Drama|Thriller
tt2941856,Enemmy,https://upload.wikimedia.org/wikipedia/en/thumb/d/d0/Enemmy2013film.jpg/220px-Enemmy2013film.jpg,Action|Crime|Drama
tt2951576,One by Two,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/One_by_Two_%282014_Hindi_film%29_Poster.jpg/220px-One_by_Two_%282014_Hindi_film%29_Poster.jpg,Comedy|Drama|Romance
tt2963974,M Cream,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/MCR_Theatrical_Poster.jpg/220px-MCR_Theatrical_Poster.jpg,Adventure|Comedy|Drama
tt2976172,Sixteen,https://upload.wikimedia.org/wikipedia/en/thumb/b/b7/Sixteen_Official_Poster%2C_2013.jpg/220px-Sixteen_Official_Poster%2C_2013.jpg,Drama|Romance|Thriller
tt2976176,Lakshmi,https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Nagesh_Kunkunoor_Lakshmi_Film_Movie_Poster.jpg/220px-Nagesh_Kunkunoor_Lakshmi_Film_Movie_Poster.jpg,Drama
tt2976182,Roy,https://upload.wikimedia.org/wikipedia/en/thumb/c/c5/Roy_film_poster.jpg/220px-Roy_film_poster.jpg,Action|Drama|Mystery
tt2978626,It's Entertainment,https://upload.wikimedia.org/wikipedia/en/thumb/7/76/Its_Entertainment.jpg/220px-Its_Entertainment.jpg,Action|Comedy
tt2979920,Bombay Velvet,https://upload.wikimedia.org/wikipedia/en/thumb/0/05/Bombay_Velvet_poster.jpg/220px-Bombay_Velvet_poster.jpg,Action|Crime|Drama
tt2980794,Highway,https://upload.wikimedia.org/wikipedia/en/thumb/7/72/Highway_Hindi_Film_Poster.jpg/220px-Highway_Hindi_Film_Poster.jpg,Crime|Drama|Romance
tt2988272,Shuddh Desi Romance,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Shuddh_Desi_Romance.jpg/220px-Shuddh_Desi_Romance.jpg,Drama|Romance
tt3001638,Mary Kom,https://upload.wikimedia.org/wikipedia/en/thumb/c/c8/MaryKomPoster.jpg/220px-MaryKomPoster.jpg,Action|Biography|Drama
tt3005850,Sooper Se Ooper,https://upload.wikimedia.org/wikipedia/en/thumb/1/1c/Sooper_Se_Ooper_Theatrical_Poster_%282013%29.jpg/220px-Sooper_Se_Ooper_Theatrical_Poster_%282013%29.jpg,Comedy
tt3019620,Titli,https://upload.wikimedia.org/wikipedia/en/thumb/d/d8/Cannes_Titli_Film_Poster.jpg/220px-Cannes_Titli_Film_Poster.jpg,Action|Drama|Thriller
tt3021244,Chaarfutiya Chhokare,https://upload.wikimedia.org/wikipedia/en/thumb/d/dc/Chaarfutiya_Chhokare.jPG/220px-Chaarfutiya_Chhokare.jPG,Drama|Thriller
tt3036740,Humshakals,https://upload.wikimedia.org/wikipedia/en/thumb/d/d7/Humshakals_poster.jpg/220px-Humshakals_poster.jpg,Comedy
tt3038772,Kaanchi,https://upload.wikimedia.org/wikipedia/en/thumb/c/cb/Kaanchi..._poster.jpg/220px-Kaanchi..._poster.jpg,Drama|Musical|Romance
tt3043252,Parched,https://upload.wikimedia.org/wikipedia/en/thumb/e/e4/Parched_film_poster.jpg/220px-Parched_film_poster.jpg,Drama
tt3044882,Nasha,https://upload.wikimedia.org/wikipedia/en/thumb/5/58/Nasha-Poster.jpg/220px-Nasha-Poster.jpg,Drama|Thriller
tt3056632,Manjunath,https://upload.wikimedia.org/wikipedia/en/thumb/4/48/Manjunath_Movie_Poster.jpeg/220px-Manjunath_Movie_Poster.jpeg,Biography|Drama
tt3059106,Satya 2,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Satya_2_Poster_2013.jpg/220px-Satya_2_Poster_2013.jpg,Action|Crime|Drama
tt3129282,War Chod Na Yaar,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/War_Chhod_Na_Yaar_Theatrical_Poster.jpg/220px-War_Chhod_Na_Yaar_Theatrical_Poster.jpg,Comedy|War
tt3142232,Heropanti,https://upload.wikimedia.org/wikipedia/en/thumb/0/0d/Heropanti_Poster.jpg/220px-Heropanti_Poster.jpg,Action|Romance
tt3142688,Finding Fanny,https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Finding_Fanny.jpg/220px-Finding_Fanny.jpg,Adventure|Comedy|Drama
tt3148502,Tamasha,https://upload.wikimedia.org/wikipedia/en/thumb/0/0c/Tamasha_%28film_poster%29.jpg/220px-Tamasha_%28film_poster%29.jpg,Comedy|Drama|Romance
tt3159708,Welcome Back,https://upload.wikimedia.org/wikipedia/en/thumb/f/f8/Welcome_Back_First_Look_Poster.jpg/220px-Welcome_Back_First_Look_Poster.jpg,Action|Comedy|Crime
tt3166542,W,https://upload.wikimedia.org/wikipedia/en/e/e0/WFilmPoster2014.jpg,Crime|Musical|Thriller
tt3169676,Meinu Ek Ladki Chaahiye,https://upload.wikimedia.org/wikipedia/en/thumb/e/e0/Theatrical_poster_of_film_Meinu_EK_Ladki_Chaahiye.jpg/220px-Theatrical_poster_of_film_Meinu_EK_Ladki_Chaahiye.jpg,Comedy|Crime|Drama
tt3173910,Hasee Toh Phasee,https://upload.wikimedia.org/wikipedia/en/thumb/2/2b/Haseetohphasee_poster.jpg/220px-Haseetohphasee_poster.jpg,Comedy|Romance
tt3175038,Ek Villain,https://upload.wikimedia.org/wikipedia/en/thumb/0/0f/Ek_Villain_Poster.jpg/220px-Ek_Villain_Poster.jpg,Action|Crime|Drama
tt3177332,Horror Story,https://upload.wikimedia.org/wikipedia/en/thumb/b/b5/Horror-Story-movie-poster-2013.jpg/220px-Horror-Story-movie-poster-2013.jpg,Horror
tt3209826,Patel Ki Punjabi Shaadi,https://upload.wikimedia.org/wikipedia/en/thumb/3/32/Patel_Ki_Punjabi_Shaadi_-_Movie_Poster.jpg/220px-Patel_Ki_Punjabi_Shaadi_-_Movie_Poster.jpg,Comedy
tt3224288,Beyond the Clouds,https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/Beyond_The_Clouds_poster.jpg/220px-Beyond_The_Clouds_poster.jpg,Drama|Family
tt3261022,Kajarya,https://upload.wikimedia.org/wikipedia/en/thumb/d/d9/Kajarya_-_Poster_1.jpg/220px-Kajarya_-_Poster_1.jpg,Drama
tt3290688,Revolver Rani,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Revolver_Rani_First_Look_Poster.jpg/220px-Revolver_Rani_First_Look_Poster.jpg,Action|Comedy|Crime
tt3302962,Shaadi Ke Side Effects,https://upload.wikimedia.org/wikipedia/en/thumb/4/4f/Shaadi_ke_side_effects.jpg/220px-Shaadi_ke_side_effects.jpg,Comedy|Romance
tt3303416,Ya Rab,https://upload.wikimedia.org/wikipedia/en/thumb/8/87/Ya_Rab.jpg/220px-Ya_Rab.jpg,Drama
tt3309662,Jackpot,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Jackpot_2013%2C_official_poster.jpg/220px-Jackpot_2013%2C_official_poster.jpg,Comedy|Thriller
tt3309844,Titoo MBA,https://upload.wikimedia.org/wikipedia/en/thumb/4/42/Titoo_MBA.jpg/220px-Titoo_MBA.jpg,Comedy|Romance
tt3311236,Calapor,https://upload.wikimedia.org/wikipedia/en/thumb/3/34/Calapor_2013_Film_Poster.jpg/220px-Calapor_2013_Film_Poster.jpg,Drama
tt3322420,Queen,https://upload.wikimedia.org/wikipedia/en/thumb/4/45/QueenMoviePoster7thMarch.jpg/220px-QueenMoviePoster7thMarch.jpg,Comedy|Drama
tt3324810,Chhota Bheem and the Throne of Bali,https://upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/23px-Flag_of_India.svg.png,Animation
tt3334348,Heartless,https://upload.wikimedia.org/wikipedia/en/thumb/0/07/Heartless_2014%2C_official_poster.jpg/220px-Heartless_2014%2C_official_poster.jpg,Drama|Family|Romance
tt3337550,Rahasya,https://upload.wikimedia.org/wikipedia/en/thumb/5/5a/Rahasya_poster.jpg/220px-Rahasya_poster.jpg,Mystery|Thriller
tt3338188,Jia aur Jia,https://upload.wikimedia.org/wikipedia/en/thumb/2/27/Jia_aur_Jia_-_Poster.jpg/220px-Jia_aur_Jia_-_Poster.jpg,Drama
tt3357416,What the Fish,https://upload.wikimedia.org/wikipedia/en/thumb/6/64/What_the_Fish.jpg/220px-What_the_Fish.jpg,Adventure|Comedy|Drama
tt3368222,Angry Indian Goddesses,https://upload.wikimedia.org/wikipedia/en/thumb/b/bf/Angry_Indian_Goddesses.jpg/220px-Angry_Indian_Goddesses.jpg,Comedy|Drama
tt3380264,Kill Dil,https://upload.wikimedia.org/wikipedia/en/thumb/e/e6/Kill_Dil.jpg/220px-Kill_Dil.jpg,Action|Drama|Romance
tt3382148,Yaariyan,https://upload.wikimedia.org/wikipedia/en/thumb/2/21/Yaariyan_%282014_film%29_poster.jpg/220px-Yaariyan_%282014_film%29_poster.jpg,Drama|Romance
tt3390572,Haider,https://upload.wikimedia.org/wikipedia/en/thumb/f/f1/Haider_Poster.jpg/220px-Haider_Poster.jpg,Action|Crime|Drama
tt3398048,Tevar,https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Tevar_Official_Poster.jpg/220px-Tevar_Official_Poster.jpg,Action|Drama|Romance
tt3398052,Invitation of Love,https://upload.wikimedia.org/wikipedia/en/thumb/9/9b/Daawat-e-ishq_poster.jpg/220px-Daawat-e-ishq_poster.jpg,Comedy|Drama|Romance
tt3405236,Raees,https://upload.wikimedia.org/wikipedia/en/thumb/2/2b/Raees_Poster.jpg/220px-Raees_Poster.jpg,Action|Crime|Drama
tt3410408,Rocky Handsome,https://upload.wikimedia.org/wikipedia/en/thumb/e/e1/Rocky_Handsome_Hindi_poster.jpg/220px-Rocky_Handsome_Hindi_poster.jpg,Action|Thriller
tt3422462,Bangistan,https://upload.wikimedia.org/wikipedia/en/thumb/b/b0/Bangistan_First_Look.jpg/220px-Bangistan_First_Look.jpg,Comedy|Drama
tt3426144,Babloo Happy Hai,https://upload.wikimedia.org/wikipedia/en/thumb/1/14/Babloo_Happy_Hai_-_Movie_Poster.jpg/220px-Babloo_Happy_Hai_-_Movie_Poster.jpg,Comedy|Drama|Romance
tt3431714,Mastram,https://upload.wikimedia.org/wikipedia/en/thumb/2/25/Mastram_poster.jpg/220px-Mastram_poster.jpg,Biography|Drama
tt3447364,Detective Byomkesh Bakshy!,https://upload.wikimedia.org/wikipedia/en/thumb/9/99/Detective_Byomkesh_Bakshi_poster.jpg/220px-Detective_Byomkesh_Bakshi_poster.jpg,Action|Mystery|Thriller
tt3449292,Manjhi: The Mountain Man,https://upload.wikimedia.org/wikipedia/en/thumb/4/4f/Manjhi_The_Mountain_Man_-_Poster.jpg/220px-Manjhi_The_Mountain_Man_-_Poster.jpg,Adventure|Biography|Drama
tt3449320,Darr @ the Mall,https://upload.wikimedia.org/wikipedia/en/thumb/d/d7/Darr%40TheMallFirstTeaserPoster.jpg/220px-Darr%40TheMallFirstTeaserPoster.jpg,Horror|Thriller
tt3453964,Jugni,https://upload.wikimedia.org/wikipedia/en/thumb/8/81/Jugni_Bollywood_Film_Poster.jpg/220px-Jugni_Bollywood_Film_Poster.jpg,Drama
